step,dt,imu_dx,imu_dy,imu_dz,imu_droll,imu_dpitch,imu_dyaw,gnss_x,gnss_y,gnss_z,gt_x,gt_y,gt_z,gt_roll,gt_pitch,gt_yaw
19,0.020342629,0.0001472343323944697,0.0001881632792727831,-0.001043825490856315,-0.00044565368443727493,0.00012853468069806698,0.00015764374984428284,-0.37454757980743814,0.17955223132711534,-0.4661800409618673,-0.07738345861434937,0.005137728527188301,-0.0006049424409866333,0.00043707028408309897,0.0033117437229733524,0.0471348851572293
20,0.019112683000000002,-0.0001356587166610513,-0.0001633849414383998,-0.00024402976043051182,0.00043590785935521126,-0.0007521302904933691,-6.105950888013458e-05,-0.7750881193628724,-0.7315615547665564,-0.08271481421759337,-0.0773860514163971,0.005134605802595615,-0.0006096065044403076,0.00039351944035071065,0.003324836216344974,0.04707921216537969
21,0.020400741,-0.0008889242392182028,-0.00046231182059175945,8.984197323240669e-05,0.00023801065981388092,-9.968806989490993e-05,-0.0005309050902724266,0.39510976518894564,-1.0098763047696144,-1.4568730801360679,-0.07740418612957001,0.0051251742988824844,-0.0006077736616134644,0.0004430640835492224,0.003259035524290917,0.0470850895243517
22,0.019857575000000002,0.00018459885729685136,0.0009546518649078783,-0.0003474360606847243,1.9925646483898163e-05,-0.0010031693382188678,9.675225010141743e-05,-0.2855638444221693,-0.26226856066573623,-0.6369009931483054,-0.07740052044391632,0.0051441313698887825,-0.0006146728992462158,0.00044748260872564066,0.0032047857930553995,0.04710612943267658
23,0.030679991,0.00029773189346204873,-3.463622455548507e-05,-0.00016465107974491763,0.0003437274135649204,-0.0009618477197363973,0.00013612615293823193,0.3508285500133638,0.5683851794472208,-0.3955370221117787,-0.07739138603210449,0.005143068730831146,-0.0006197243928909302,0.0004805417346280168,0.003321082654738731,0.047087572474897636
24,0.009726613,-0.0009314553797770482,0.0008717074195610863,-0.000764467490968334,-0.0007480122148990631,0.00031611468875780707,0.0004343785403762012,-0.3185164313823493,0.4041719874723043,-0.3010759944496752,-0.07740044593811035,0.0051515474915504456,-0.0006271600723266602,0.0004596647126967627,0.003268283084002867,0.04711386794573491
25,0.020134502000000002,9.325019861056432e-05,-0.00011438876049797895,-3.2563561419562145e-05,0.00020890124142169952,0.0004486683174036444,0.0006351390620693563,-1.0595996364213887,-0.042148527036925634,-0.6335905700671588,-0.07739856839179993,0.0051492443308234215,-0.0006278157234191895,0.0004392838020217452,0.00346062280722004,0.047083429883054286
26,0.019200427000000003,-0.00030732961474053003,-0.000448043505580536,-0.0004625465918822119,-0.0004944517277181149,0.00040003802860155707,0.00039455565274693066,0.1502915665762439,-0.3484810928166414,-0.13304326293548496,-0.07740446925163269,0.005140641704201698,-0.0006366968154907227,0.0004556389691154331,0.003411462317603497,0.04710148805091566
27,0.020281733,-0.0004371515447096831,0.00029980697850940345,6.0246095237300866e-05,0.00021293386816978455,0.0001942297094501555,-6.269389996305111e-05,0.28617599872841154,-0.08222664533111615,-0.4444468276725575,-0.07741333544254303,0.005146722309291363,-0.0006354749202728271,0.0005340086525991727,0.0034150836383959626,0.04710824924741916
28,0.030224601,0.00017600611323880216,9.170066404038432e-05,7.198009112847372e-05,-0.0002888776361942291,0.0002859328524209559,-7.367903890553866e-05,-0.7819278449782792,1.2098984833734239,0.7739927251957565,-0.07740801572799683,0.005149493925273418,-0.0006332993507385254,0.0004100707793335376,0.0033354487720248416,0.04717921799129108
29,0.009788629,-5.936942615355619e-05,-0.00011179339059363546,0.0007078662349077853,-7.160753011703491e-05,0.0005310247070156037,-0.0005177442799322308,-1.1299655319638688,-0.7315564033261531,0.4081820595424495,-0.07740859687328339,0.005148399621248245,-0.0006263703107833862,0.00011605746802323478,0.00392187141480424,0.047365956809390306
30,0.020000551000000002,-0.0032185621464839577,0.0005717231775828998,-0.0014818796549436555,0.00017581647261977196,-0.00014469481538981202,-0.00011447531869634985,-0.48932836366926563,0.015774223215249315,0.5691521048880435,-0.07747296988964081,0.005159834399819374,-0.0006560087203979492,-0.0006197047055875305,0.004465133486073456,0.04828672775073415
31,0.030884438000000004,-0.0012998043952176038,0.00033707343934999943,-0.0013741065024423665,0.0006617475301027298,0.0006165605736896397,0.00067670812131837,0.01263925768033708,-0.08528121919302722,-0.3322178879255534,-0.07751311361789703,0.005170244723558426,-0.0006984472274780273,-0.0011960500543869417,0.00425328831243012,0.048727586676992465
32,0.038794355,0.0014142798743721108,0.00019539013948795847,0.00127676977251844,0.0005427943542599678,0.0002064461004920304,0.0002610575465951115,-0.1379540711803595,0.27585680589071465,1.2136877047679944,-0.07745824754238129,0.005177824757993221,-0.0006489157676696777,-0.000516925842491028,0.0030639669724042825,0.04798535798233668
33,0.10055494400000001,0.0004279705384534054,-0.00024014993272936179,0.00031712498348001646,0.0005961088463664055,-0.0011866561835631728,0.0004618416423909368,0.6680869658421601,-0.1344592434694634,0.6409782527653457,-0.07741521298885345,0.0051536764949560165,-0.0006170272827148438,-0.0001748575931842512,0.0034534834871643564,0.047601555606218995
34,0.009958003,-0.004894726208163995,0.0010175523758946855,-0.0011073364090618636,0.0005921833217144012,-0.000674328999593854,0.00035069198929704737,0.0045357197050475695,-1.0318043488940043,-0.07528410854013595,-0.07746395468711853,0.005163809284567833,-0.000628054141998291,-0.0007251274527698339,0.004258988449299231,0.0485125188299044
35,0.000112064,-0.587993778547922,-0.20984343775914505,-0.8281377776563678,0.0005921833217144012,-0.000674328999593854,0.00035069198929704737,0.6187511585697395,-0.4123136442816258,0.6544724392347981,-0.07752984762191772,0.005140293389558792,-0.0007208585739135742,-0.00040598639021224164,0.0021759075021436265,0.04776351989848649
36,0.010253202000000001,-0.007762170484531595,0.0005936803300751089,-0.008891398431822562,0.0005170106887817383,-0.0013650063192471862,6.59801444271581e-05,-0.29228748488980966,0.023689348869174388,-0.8346167233714955,-0.07760943472385406,0.005146380513906479,-0.0008120238780975342,0.0005312324409876217,0.0015920829793482224,0.046933744463302146
37,0.00016732700000000002,0.3334186802474533,-0.06107443874124107,0.14382242751058683,0.0005170106887817383,-0.0013650063192471862,6.59801444271581e-05,1.3715713590591554,0.3225422109329903,0.7051129023557094,-0.0775536447763443,0.005136161111295223,-0.0007879585027694702,0.00023326870626084624,0.0017503949023343248,0.0472049250341438
38,0.009539318,0.00024680836393418585,0.0009869405660643531,-0.0003905195631870029,0.0005321106873452663,-0.0003139696782454848,0.0002857222862076015,-0.3944478004013839,-1.0192376621229973,0.8473343160871889,-0.07755129039287567,0.005145575851202011,-0.0007916837930679321,0.00029681030577048467,0.001909281706659524,0.047195887396604276
39,0.000320606,-0.027654475931016123,-0.006771279768403212,-0.0010689965485939006,0.0005321106873452663,-0.0003139696782454848,0.0002857222862076015,-0.5758653983144776,1.161580136260472,-0.12056354737493334,-0.07756015658378601,0.005143404938280582,-0.0007920265197753906,0.00021816359145650295,0.001727125965796166,0.04719692722454714
40,0.05991646900000001,0.0005697692281416814,-0.0001304892151421163,0.0003024178880053621,0.0003174608573317528,-0.00031641381792724127,0.00025327308685518807,1.0596454897674283,-0.5051831664959445,-1.2355660894894263,-0.0775260180234909,0.0051355864852666855,-0.0007739067077636719,0.00027526647275067745,0.001744276758519677,0.04716392214684311
41,0.009734869,-0.008094340087480006,0.0010836397287595266,-0.004206362813993014,0.0009133177809417248,0.00037434976547956467,2.14754836633801e-05,0.411058531225621,-0.042488021577614686,-0.002719320291986534,-0.07760481536388397,0.005146135576069355,-0.0008148550987243652,-0.00015176667453241545,0.002389275414450382,0.04783068539710306
42,0.009683252,0.004507318526542507,-0.0028063982435554756,0.002705314431431112,-9.578932076692581e-05,2.7555506676435716e-06,0.00020096503430977464,0.6565342719825791,-0.6123880633547234,-0.9070298785730851,-0.07756116986274719,0.00511896051466465,-0.0007886588573455811,0.00026924075348575173,0.0017491569520994984,0.04719948727783749
43,0.010223795,-0.0015828428735629532,-9.309768742986522e-05,0.0003833219850341222,0.0002671480178833008,-0.0003406850155442953,0.00014673272380605345,-0.8954830326234839,-1.1723986304502432,-1.2668202182355577,-0.07757735252380371,0.005118008702993393,-0.0007847398519515991,0.00031759236250256313,0.0017510782270156345,0.04717962623799127
44,0.020495268,-0.0003976983942359118,-0.0013490482093322382,0.00012650735026882752,0.00023828726261854172,-0.0003183545777574181,0.00027222099015489226,-0.9772527614325083,-0.6767121967686927,-0.3220367399048767,-0.07758550345897675,0.005090359598398209,-0.0007821470499038696,0.00033987779569279094,0.0017287029778186465,0.047183342673202275
45,0.039063314,-2.746524798067648e-05,0.00010561722964791389,0.00015105886389372064,-5.213730037212372e-05,0.0005583284073509275,-0.0005945874727331103,-0.9276391206121366,-0.09967171571582135,0.5110965845207036,-0.0775865763425827,0.005094485357403755,-0.000776246190071106,0.00030786371382922914,0.001703518893836005,0.04718706354445537
46,0.010557521,0.0005377533622576699,0.0008387399882457226,-0.0014805860288931644,-0.0007293922826647758,0.0003720605163834989,0.00019821929163299496,-0.25379839767726486,0.27084922906816133,-0.6709305108949994,-0.07758089900016785,0.005103340372443199,-0.0007918775081634521,0.00024424922410749687,0.0016865150186980136,0.04718537828623114
47,9.750400000000001e-05,-0.3088616546271549,0.3469153666519751,-0.24711988893226594,-0.0007293922826647758,0.0003720605163834989,0.00019821929163299496,0.08839058184424733,0.28803271230902316,-0.5035583551471793,-0.07761101424694061,0.005137166008353233,-0.0008159726858139038,-0.00015133863048883756,0.0024187781301272127,0.04785393547039286
48,0.019928615,0.003550954971511192,-0.0005011172109853985,0.003009600707587397,-0.0006582695059478283,-0.0005638267612084746,-0.00019897849415428928,-1.208209344350582,-0.1930602718690725,-0.08314817530755426,-0.07754024863243103,0.0051271794363856316,-0.000755995512008667,0.0002414496541623284,0.00172506177758566,0.04720615885831741
49,0.019934599,-0.0010323008558488491,-5.7510968209175116e-05,-0.0012079639269020567,-0.0005052159540355206,-8.225976489484299e-05,0.0009403838776051998,0.8338232477994921,-0.37467360105610265,1.039482000723607,-0.07756082713603973,0.00512603297829628,-0.0007800757884979248,0.00034171771749608144,0.0017397989556381418,0.04721589164446619
50,0.029828955,-0.00013437991244229038,2.607045234417111e-05,0.00021081160985370458,-0.0006017601117491722,-0.00030899932608008385,-0.00014644506154581902,-1.8560922344125612,-0.3217189824569948,-0.4605443414768883,-0.07756483554840088,0.005126810632646084,-0.0007737874984741211,0.0003865188134297584,0.001960746512051852,0.047158079994997715
51,0.009712693000000001,0.00032524925611215167,-0.00019004835660798485,-0.0008683541460352729,0.00040796492248773575,0.00022754428209736943,1.0521936928853365e-05,-0.4658254188175323,-0.4898155606528131,-0.16348495983748396,-0.07756167650222778,0.005124964751303196,-0.0007822215557098389,0.00030354890129082035,0.0018649278690717839,0.04715406319919392
52,0.020629668,-0.002368477648531545,0.0007769422905464298,-0.001582596684334436,-1.5529803931713104e-05,-0.0007620189571753143,0.0005826812121085824,0.9299349165756874,-0.23284624120396327,0.6908026751502557,-0.07761053740978241,0.005140992812812328,-0.0008148699998855591,-0.00015336273269346294,0.002538220262193545,0.04786819095811816
53,0.020147494000000002,-0.0002780909927997357,-0.00034488645234023073,-0.0003587077965634889,0.00038698315620422363,-0.0001341635361313821,-0.00084116734797135,-0.2781764314749394,-0.0546684591493022,-1.7812905428187444,-0.0776161402463913,0.005134044215083122,-0.0008220970630645752,-0.00016897113427137228,0.0025084043081805003,0.047788866536462034
54,0.020142182,0.0034570795884403234,-0.00109374622384651,0.0021676103561160173,-0.00013681501150131226,0.00010661280248314148,0.00040147954132407904,-0.15334921984756686,0.2879273527271153,-0.9249004043943467,-0.07754650712013245,0.005112013779580593,-0.0007784366607666016,0.0003287647470146401,0.0018270578072466191,0.04727627444349943
55,0.019356938,-0.00802449769093996,0.0022951880147292296,-0.005732773820455668,0.0002131843939423561,2.3380736820399788e-05,0.00021278002532199025,-0.6379247034475665,-0.7241090198551067,1.3257139537725051,-0.07770183682441711,0.00515644159168005,-0.0008894056081771851,-0.00055447422743472,0.0014760869654226742,0.04830768819055326
56,0.01974244,0.002538318723263673,-0.0013814797764417311,0.0020288435111902327,-0.00021831505000591278,-0.0005441992543637751,0.0005055894725956024,-0.8960876330010851,-0.6343463645365569,-2.018493054585816,-0.0776517242193222,0.005129167810082436,-0.0008493512868881226,-0.00023139142019408917,0.001901027639889108,0.047963489891963015
57,0.020447626,0.0037698120483900636,-0.0009423619186302728,0.0030308618421137205,-0.00022952724248170853,-0.0002218220615759491,0.0007267466280609369,-1.311506418070785,0.004007271177638513,-1.029188597659077,-0.07757464051246643,0.005109898746013641,-0.0007873773574829102,0.00034957315165639057,0.001861539999654776,0.04714057905691087
58,0.020682282,-5.3315486576613094e-05,0.0004260285629234261,-0.00026441599423806763,-0.00047420011833310127,0.0003811829374171793,-0.0005211164825595915,-2.1316099239319595,-0.3434356267809082,-0.07887645682212606,-0.07757574319839478,0.005118709988892078,-0.0007928460836410522,0.0002604411756484903,0.0017757905450082063,0.04715211272508356
59,0.019195184,-0.0006808123520464505,-3.9348547427998247e-05,-0.0007460212888445142,8.199643343687057e-05,-0.0007990058511495591,-0.0005233050324022769,-0.04271257168752291,0.10955094721438087,-0.5711693049527725,-0.07758881151676178,0.005117954686284065,-0.0008071660995483398,0.0003102350497160447,0.0019343535123388855,0.047192077059208956
60,0.029607812,0.0007423450527490952,0.00025818509292222766,0.0005536132596772913,-0.00040118396282196045,0.0005265087820589542,5.300845077726983e-05,1.706572850935064,-0.5298265306238766,0.15358932328099983,-0.07756683230400085,0.005125598981976509,-0.0007907748222351074,0.00023104265533646382,0.001965454011898295,0.047208461172319596
61,0.010946674,-0.00027225002213179377,-0.0003107904158898258,0.0007936088145141788,-0.00018224352970719337,0.0009744090493768454,8.452677138848218e-05,-1.1058222820731878,-0.5750754201600478,-1.2064101736732031,-0.07756981253623962,0.005122196860611439,-0.0007820874452590942,0.0002736716882701166,0.001905784352946255,0.047323231091142726
62,0.019303728000000003,-0.00015593022037801332,-0.00045650115879231496,-9.417567765404765e-05,0.00010326365008950233,6.759166717529306e-05,0.0007984284311532974,-0.07985890775128529,-0.42137521277233325,-0.8437039462241448,-0.07757282257080078,0.005113384686410427,-0.0007839053869247437,0.00027104085579196443,0.0018765554190457918,0.04721408440196586
63,0.030522528000000004,-0.0004271768067381803,0.000530431543452609,-0.0005682672034779908,0.0004476914182305336,-0.00037668843287974596,0.00011729383550118659,-1.6117236339304637,0.23638876809086676,0.41579855070654703,-0.0775858610868454,0.005129574798047543,-0.0008012503385543823,0.0002707903561723329,0.001872056569738024,0.0471731825235358
64,0.009687255,0.002965694490517518,-0.00016603197565883538,0.0022165797514708215,0.0003662053495645523,2.8715236112475385e-05,-8.14478044048883e-05,0.3522593812319109,-0.20132194666337613,0.3339914700015926,-0.07755713164806366,0.005127966403961182,-0.0007797777652740479,0.00029682888899150813,0.0018212673892421102,0.04722154399899948
65,0.020280108,-0.0004687815687014489,-0.0004756240896395872,-0.00037105751127622524,0.00012591853737831116,-0.0001571398461237549,0.00059521320508793,0.4102030514977205,0.21803459603915892,0.8529831607369809,-0.07756663858890533,0.005118320696055889,-0.0007873028516769409,0.000247663490859166,0.0018575155817892439,0.04717584349170075
66,0.020150123000000002,-0.0019338113480454496,0.0011517824759391157,-0.0014797539225387933,0.0012949034571647644,0.0004939604550600052,0.00011661481403280044,-0.3233900923172036,0.01647219562802067,-1.1790929058184392,-0.07760560512542725,0.005141529254615307,-0.0008171200752258301,-0.00018531362329820235,0.002459871708521296,0.04783835388068475
67,0.019981453,0.002490803766245186,-0.001251600926927058,0.002042608238247175,-0.0003376421518623829,3.8699246942997006e-05,0.00022152831661514938,1.2438917032215502,-0.6341711658683671,0.10706306239059515,-0.0775558352470398,0.005116520449519157,-0.0007763057947158813,0.00022862485186587086,0.0016937027784765266,0.047130968533226035
68,0.029453125,7.437141883910809e-05,0.0002684896757495182,-0.00044319294491876657,-0.0007600905373692513,-0.000535938423126936,-0.0003730947209987789,0.24513408088903932,-0.6670617336028818,-0.13757580123006394,-0.0775536447763443,0.0051244283095002174,-0.0007893592119216919,0.00026666400550843524,0.0017653778771782164,0.047229099671330474
69,0.010712979000000001,-0.00408798642737172,0.0010148680153355192,-0.0015898497742381338,-0.00010866206139326096,-0.0004101481754332781,2.4384935386479405e-06,0.29434950335983867,-0.16128783924208287,-0.3098891046451776,-0.07759743928909302,0.0051353005692362785,-0.0008063912391662598,-0.00013248945897435802,0.002405919702300682,0.04783994260866163
70,0.029670884,0.0008567786856874267,5.0378436053939035e-05,0.0005082415181217327,0.000555927399545908,-0.00042041018605232244,-0.0002258099266327917,-0.39423213642257443,-0.5810771165484098,-0.21132540682817583,-0.07757201790809631,0.005136795341968536,-0.0007913112640380859,0.00025449899892068405,0.0017479010260290997,0.04724913358713359
71,0.019311567,0.0015856758932797598,-0.0011720401835273115,0.0015833610379611032,0.0007474613375961781,0.0004505772376433014,-0.000712125562131405,0.08468124461028553,0.23079217405817332,0.668739334727792,-0.07754139602184296,0.005114161409437656,-0.0007607340812683105,0.00021313051424204607,0.001683646786952563,0.04723299888544181
72,0.010850451,0.00027741100910526453,-8.394429669088759e-05,-0.0009778051410046947,0.0001828703097999096,0.00017665972700342533,-0.00017494271742179993,-0.12673786024464964,-0.4326595023417285,0.5008742157997053,-0.0775383859872818,0.0051132505759596825,-0.0007713437080383301,0.00021190237434700726,0.0015884827852880837,0.04717961755813763
73,0.020106092000000002,-0.008998019011079049,0.002753563535399705,-0.006161727210123648,-0.0002467706799507141,0.0003696905332617462,0.0005568414344452322,0.08512883951785383,0.6212085803896304,0.05337948772763028,-0.0777193009853363,0.005168613977730274,-0.0008952319622039795,-0.0005705181173903838,0.0013981985753256413,0.04827600718944449
74,0.269331834,0.0005430839574604783,-0.00018815126001769778,0.00042955418151213867,-0.0010719415731728077,0.0001941255177371203,-0.0006163342040963471,0.21805148026882337,0.20443454390857888,0.43394845625233597,-0.0775730311870575,0.005117938853800297,-0.0007795393466949463,0.00033496943369736894,0.0017429799372027303,0.04718203979141322
75,0.029715652000000002,0.0027555135172599565,-0.0004025456735178217,0.002135209564420909,-4.23104502260685e-05,-0.00043027661740779877,0.00010837169975275179,-0.8216943116479754,-0.13608200978744717,0.055952402820494386,-0.0774911493062973,0.005105976946651936,-0.000716090202331543,0.00011893849561979348,0.0015185184547965116,0.047192220470898584
76,0.010518612,-0.019603562580354124,0.003807593245074924,-0.015522202283056811,-0.0003179674968123436,4.926207475364202e-05,-0.0004904438392259181,1.0426551370860484,-0.11115748778386252,0.2507467989514342,-0.07769735157489777,0.0051460275426507,-0.0008793622255325317,-0.000663846275522204,0.0013808841301451785,0.0482830273543859
77,0.000137119,-0.15029504248930717,0.11200132188397845,-0.054879968515618306,-0.0003179674968123436,4.926207475364202e-05,-0.0004904438392259181,-0.26683595433431634,-1.4890747532826818,0.7957929768139163,-0.07771795988082886,0.005161385051906109,-0.0008868873119354248,-0.0005508831919875353,0.0013839954330953173,0.048323853012887705
78,0.009476025,0.020793323621059203,-0.0030233505125114536,0.016179573979965074,-0.0006199772469699383,9.332387708127495e-05,-0.0003450519870966673,0.3262091950988323,0.8038570329114201,-1.0074568668983677,-0.07752092182636261,0.0051327357068657875,-0.0007335692644119263,0.00013174686820153052,0.0015703436084306415,0.047210548983459555
79,0.00019395100000000001,-0.1803957003735701,0.03305589867364929,-0.11562841953246294,-0.0006199772469699383,9.332387708127495e-05,-0.0003450519870966673,0.053357518721682234,0.061707979030079574,-1.150023000896725,-0.07755590975284576,0.0051391469314694405,-0.000755995512008667,0.00029155464368985936,0.0016295342777670994,0.04715932795557709
80,0.000193215,-0.20059477921071217,0.0012194944045633934,-0.053677034344734975,-0.0006199772469699383,9.332387708127495e-05,-0.0003450519870966673,0.1803483708311372,-0.4801324038823759,0.27480648416316544,-0.07759466767311096,0.005139382556080818,-0.000766366720199585,-0.00010661893824733113,0.002236894183306708,0.047900988997083206
81,0.140174614,-0.0005751061462435403,0.00020893441521396272,-0.0005080281465615304,0.001086668111383915,-0.0009235559264197946,1.1449053999967987e-05,-1.2919291436423836,-0.6696519545482043,-0.5563100800033384,-0.07767528295516968,0.005168669857084751,-0.0008375793695449829,-0.00021239959511007734,0.0016904007441603808,0.04801940153661663
82,0.020069516000000003,-0.0008701834622812753,0.0001380079787129113,-0.000718718081474637,0.0001538516953587532,-0.0005578445270657539,6.621222564717761e-05,-1.1977899586280512,-0.020760922203485067,0.8415468801435663,-0.07769274711608887,0.0051714396104216576,-0.0008520036935806274,-0.0002097212019471957,0.0018722058048597978,0.04794407910978736
83,0.009598424000000001,0.008558707310875423,-0.001746128432415587,0.007852338396228531,0.00028586480766534805,-0.0006072657415643334,-0.00026874075410887594,-0.15520467240383518,0.3774062248763043,0.9546048985012918,-0.07761059701442719,0.005154679529368877,-0.000776633620262146,-7.091230384692714e-05,0.0022982566307106827,0.04787912251485256
84,0.029626277000000003,0.0017040660939191196,-0.0008409048113255691,0.0006991298319207722,0.0008394173346459866,0.0012630841229110956,0.00013517671322915687,0.24274547894563614,-0.31615694575438896,-1.3923339102493775,-0.07756011188030243,0.005129766650497913,-0.0007559210062026978,0.00034376216423046365,0.0016896034925399407,0.04724274042516431
85,0.000140895,-0.6215559412061653,0.11120743103254771,-0.45688644989120886,0.0008394173346459866,0.0012630841229110956,0.00013517671322915687,0.10352381868139018,-0.2840923615398899,-0.3793615974774018,-0.07764768600463867,0.005145435221493244,-0.0008202940225601196,-3.173418256319338e-05,0.002496249266150723,0.04781422721902122
